id,text,target_entity,aspect,sentiment
468,"Opinions and assistance is greatly appreciated , many thanks I 'm sure your friends will keep you safe , just listen to what they say like any urban area you need to be streetwise maybe East and LOCATION1 are not the best areas but they 're a long way from the worst areas too being caucasian is not a big deal , there 's still lots of white British people living there even though there 's a large Asian population too the couple of times I 've been over there it always struck me as very vibrant I went into a few of the Asian shops and they were always very welcoming",LOCATION1,general,Positive
468,"Opinions and assistance is greatly appreciated , many thanks I 'm sure your friends will keep you safe , just listen to what they say like any urban area you need to be streetwise maybe East and LOCATION1 are not the best areas but they 're a long way from the worst areas too being caucasian is not a big deal , there 's still lots of white British people living there even though there 's a large Asian population too the couple of times I 've been over there it always struck me as very vibrant I went into a few of the Asian shops and they were always very welcoming",LOCATION1,safety,None
468,"Opinions and assistance is greatly appreciated , many thanks I 'm sure your friends will keep you safe , just listen to what they say like any urban area you need to be streetwise maybe East and LOCATION1 are not the best areas but they 're a long way from the worst areas too being caucasian is not a big deal , there 's still lots of white British people living there even though there 's a large Asian population too the couple of times I 've been over there it always struck me as very vibrant I went into a few of the Asian shops and they were always very welcoming",LOCATION1,transit-location,None
469,I used to live in LOCATION1 so I know it well,LOCATION1,safety,None
469,I used to live in LOCATION1 so I know it well,LOCATION1,price,None
469,I used to live in LOCATION1 so I know it well,LOCATION1,transit-location,None
469,I used to live in LOCATION1 so I know it well,LOCATION1,general,None
47,"You have LOCATION1  Grounds to walk around in, and are close to the river with nice pubs",LOCATION1,safety,None
47,"You have LOCATION1  Grounds to walk around in, and are close to the river with nice pubs",LOCATION1,general,None
47,"You have LOCATION1  Grounds to walk around in, and are close to the river with nice pubs",LOCATION1,transit-location,None
47,"You have LOCATION1  Grounds to walk around in, and are close to the river with nice pubs",LOCATION1,price,None
470,I also lived in LOCATION1 for a year near LOCATION1 village,LOCATION1,price,None
470,I also lived in LOCATION1 for a year near LOCATION1 village,LOCATION1,general,None
470,I also lived in LOCATION1 for a year near LOCATION1 village,LOCATION1,safety,None
470,I also lived in LOCATION1 for a year near LOCATION1 village,LOCATION1,transit-location,None
471,my job will be in the LOCATION1 area,LOCATION1,safety,None
471,my job will be in the LOCATION1 area,LOCATION1,general,None
471,my job will be in the LOCATION1 area,LOCATION1,price,None
471,my job will be in the LOCATION1 area,LOCATION1,transit-location,None
472,just go to LOCATION1 and you'll be in the centre of London,LOCATION1,price,None
472,just go to LOCATION1 and you'll be in the centre of London,LOCATION1,general,None
472,just go to LOCATION1 and you'll be in the centre of London,LOCATION1,safety,None
472,just go to LOCATION1 and you'll be in the centre of London,LOCATION1,transit-location,Positive
473,LOCATION1 is very upmarket and many artists live there,LOCATION1,price,None
473,LOCATION1 is very upmarket and many artists live there,LOCATION1,safety,None
473,LOCATION1 is very upmarket and many artists live there,LOCATION1,general,Positive
473,LOCATION1 is very upmarket and many artists live there,LOCATION1,transit-location,None
474,I lived in LOCATION1 for over a yr and never had a problem,LOCATION1,general,None
474,I lived in LOCATION1 for over a yr and never had a problem,LOCATION1,transit-location,None
474,I lived in LOCATION1 for over a yr and never had a problem,LOCATION1,safety,Positive
474,I lived in LOCATION1 for over a yr and never had a problem,LOCATION1,price,None
475,"I am currently living in LOCATION1 but need to buy a bigger house as my family is expanding, and I can't afford to buy in SN",LOCATION1,general,None
475,"I am currently living in LOCATION1 but need to buy a bigger house as my family is expanding, and I can't afford to buy in SN",LOCATION1,safety,None
475,"I am currently living in LOCATION1 but need to buy a bigger house as my family is expanding, and I can't afford to buy in SN",LOCATION1,transit-location,None
475,"I am currently living in LOCATION1 but need to buy a bigger house as my family is expanding, and I can't afford to buy in SN",LOCATION1,price,Negative
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION1,transit-location,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION1,general,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION2,transit-location,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION2,safety,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION2,price,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION2,general,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION1,price,None
476,"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at LOCATION2 in LOCATION1)",LOCATION1,safety,None
477,LOCATION1 can be a nice area as well a bit of an ` up and coming ' area if you like,LOCATION1,price,None
477,LOCATION1 can be a nice area as well a bit of an ` up and coming ' area if you like,LOCATION1,safety,None
477,LOCATION1 can be a nice area as well a bit of an ` up and coming ' area if you like,LOCATION1,general,Positive
477,LOCATION1 can be a nice area as well a bit of an ` up and coming ' area if you like,LOCATION1,transit-location,None
478,The school is just off LOCATION1 Square which is full of restaurants and late night bars,LOCATION1,general,None
478,The school is just off LOCATION1 Square which is full of restaurants and late night bars,LOCATION1,transit-location,None
478,The school is just off LOCATION1 Square which is full of restaurants and late night bars,LOCATION1,safety,None
478,The school is just off LOCATION1 Square which is full of restaurants and late night bars,LOCATION1,price,None
479,Useful Links   I wouldn't say it's like LOCATION1 at all,LOCATION1,transit-location,None
479,Useful Links   I wouldn't say it's like LOCATION1 at all,LOCATION1,price,None
479,Useful Links   I wouldn't say it's like LOCATION1 at all,LOCATION1,general,None
479,Useful Links   I wouldn't say it's like LOCATION1 at all,LOCATION1,safety,None
48,LOCATION1 is known for having a great culture vibe,LOCATION1,general,Positive
48,LOCATION1 is known for having a great culture vibe,LOCATION1,safety,None
48,LOCATION1 is known for having a great culture vibe,LOCATION1,transit-location,None
48,LOCATION1 is known for having a great culture vibe,LOCATION1,price,None
480,"Since then , the old London and LOCATION1 have expanded and become districts of the much larger Greater London",LOCATION1,general,None
480,"Since then , the old London and LOCATION1 have expanded and become districts of the much larger Greater London",LOCATION1,price,None
480,"Since then , the old London and LOCATION1 have expanded and become districts of the much larger Greater London",LOCATION1,safety,None
480,"Since then , the old London and LOCATION1 have expanded and become districts of the much larger Greater London",LOCATION1,transit-location,None
481,"Hopefully you will find people with real stories about LOCATION1, not just generalisations",LOCATION1,transit-location,None
481,"Hopefully you will find people with real stories about LOCATION1, not just generalisations",LOCATION1,safety,None
481,"Hopefully you will find people with real stories about LOCATION1, not just generalisations",LOCATION1,price,None
481,"Hopefully you will find people with real stories about LOCATION1, not just generalisations",LOCATION1,general,None
482,John - LOCATION1,LOCATION1,safety,None
482,John - LOCATION1,LOCATION1,price,None
482,John - LOCATION1,LOCATION1,transit-location,None
482,John - LOCATION1,LOCATION1,general,None
483,"At that time it swallowed up pretty much all of LOCATION1 and small parts of Essex, Surrey, and other counties around it",LOCATION1,transit-location,None
483,"At that time it swallowed up pretty much all of LOCATION1 and small parts of Essex, Surrey, and other counties around it",LOCATION1,safety,None
483,"At that time it swallowed up pretty much all of LOCATION1 and small parts of Essex, Surrey, and other counties around it",LOCATION1,price,None
483,"At that time it swallowed up pretty much all of LOCATION1 and small parts of Essex, Surrey, and other counties around it",LOCATION1,general,None
484,i grew up in LOCATION1 few nice places there and not to far for travel into London,LOCATION1,general,Positive
484,i grew up in LOCATION1 few nice places there and not to far for travel into London,LOCATION1,price,None
484,i grew up in LOCATION1 few nice places there and not to far for travel into London,LOCATION1,safety,None
484,i grew up in LOCATION1 few nice places there and not to far for travel into London,LOCATION1,transit-location,Positive
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION1,general,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION2,safety,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION2,transit-location,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION1,price,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION2,price,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION1,transit-location,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION2,general,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,LOCATION1,safety,None
486,"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have",LOCATION1,safety,None
486,"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have",LOCATION1,general,None
486,"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have",LOCATION1,price,None
486,"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have",LOCATION1,transit-location,None
487,I sure as hell wouldn't wanna be stuck in a shithole like bloody LOCATION1,LOCATION1,transit-location,None
487,I sure as hell wouldn't wanna be stuck in a shithole like bloody LOCATION1,LOCATION1,price,None
487,I sure as hell wouldn't wanna be stuck in a shithole like bloody LOCATION1,LOCATION1,safety,None
487,I sure as hell wouldn't wanna be stuck in a shithole like bloody LOCATION1,LOCATION1,general,Negative
488,"LOCATION1 is an inner London area with a multi-cultural population and quite high unemployment and poverty rates ; in other words , it 's by no means an upmarket part of town It 's as safe as anywhere else , probably safer than some of the ` ghetto ' type areas of London ( and other cities )",LOCATION1,general,Positive
488,"LOCATION1 is an inner London area with a multi-cultural population and quite high unemployment and poverty rates ; in other words , it 's by no means an upmarket part of town It 's as safe as anywhere else , probably safer than some of the ` ghetto ' type areas of London ( and other cities )",LOCATION1,safety,Positive
488,"LOCATION1 is an inner London area with a multi-cultural population and quite high unemployment and poverty rates ; in other words , it 's by no means an upmarket part of town It 's as safe as anywhere else , probably safer than some of the ` ghetto ' type areas of London ( and other cities )",LOCATION1,transit-location,None
488,"LOCATION1 is an inner London area with a multi-cultural population and quite high unemployment and poverty rates ; in other words , it 's by no means an upmarket part of town It 's as safe as anywhere else , probably safer than some of the ` ghetto ' type areas of London ( and other cities )",LOCATION1,price,None
489,Times have changed and so has LOCATION1,LOCATION1,general,None
489,Times have changed and so has LOCATION1,LOCATION1,safety,None
489,Times have changed and so has LOCATION1,LOCATION1,transit-location,None
489,Times have changed and so has LOCATION1,LOCATION1,price,None
49,LOCATION1 is a mainly Indian area but it very safe - lots of families with children,LOCATION1,transit-location,None
49,LOCATION1 is a mainly Indian area but it very safe - lots of families with children,LOCATION1,price,None
49,LOCATION1 is a mainly Indian area but it very safe - lots of families with children,LOCATION1,general,None
49,LOCATION1 is a mainly Indian area but it very safe - lots of families with children,LOCATION1,safety,Positive
490,LOCATION1 to my knowledge attracts high income earning proffesionals as the properties can be quite pricey,LOCATION1,safety,None
490,LOCATION1 to my knowledge attracts high income earning proffesionals as the properties can be quite pricey,LOCATION1,transit-location,None
490,LOCATION1 to my knowledge attracts high income earning proffesionals as the properties can be quite pricey,LOCATION1,general,None
490,LOCATION1 to my knowledge attracts high income earning proffesionals as the properties can be quite pricey,LOCATION1,price,Negative
491,"LOCATION1 is another nice area , loads of shops , good pubs , bars , clubs , restaurants etc But as you get to these areas , their best assests tend to be geared toward their local clientelle i e rich people",LOCATION1,safety,None
491,"LOCATION1 is another nice area , loads of shops , good pubs , bars , clubs , restaurants etc But as you get to these areas , their best assests tend to be geared toward their local clientelle i e rich people",LOCATION1,transit-location,None
491,"LOCATION1 is another nice area , loads of shops , good pubs , bars , clubs , restaurants etc But as you get to these areas , their best assests tend to be geared toward their local clientelle i e rich people",LOCATION1,general,Positive
491,"LOCATION1 is another nice area , loads of shops , good pubs , bars , clubs , restaurants etc But as you get to these areas , their best assests tend to be geared toward their local clientelle i e rich people",LOCATION1,price,Negative
492,"LOCATION1 market is famous and huge, but you have to wade through lots of tat to find a gem",LOCATION1,safety,None
492,"LOCATION1 market is famous and huge, but you have to wade through lots of tat to find a gem",LOCATION1,transit-location,None
492,"LOCATION1 market is famous and huge, but you have to wade through lots of tat to find a gem",LOCATION1,price,None
492,"LOCATION1 market is famous and huge, but you have to wade through lots of tat to find a gem",LOCATION1,general,None
493,"You meet a mixture of people and being close enough to LOCATION1, it's easy to intermingle",LOCATION1,price,None
493,"You meet a mixture of people and being close enough to LOCATION1, it's easy to intermingle",LOCATION1,transit-location,None
493,"You meet a mixture of people and being close enough to LOCATION1, it's easy to intermingle",LOCATION1,safety,None
493,"You meet a mixture of people and being close enough to LOCATION1, it's easy to intermingle",LOCATION1,general,None
494,LOCATION1 used to be a haven for drugs and prostitution,LOCATION1,price,None
494,LOCATION1 used to be a haven for drugs and prostitution,LOCATION1,safety,Negative
494,LOCATION1 used to be a haven for drugs and prostitution,LOCATION1,transit-location,None
494,LOCATION1 used to be a haven for drugs and prostitution,LOCATION1,general,None
495,Does London/new _ LOCATION1 have the same options,LOCATION1,general,None
495,Does London/new _ LOCATION1 have the same options,LOCATION1,price,None
495,Does London/new _ LOCATION1 have the same options,LOCATION1,transit-location,None
495,Does London/new _ LOCATION1 have the same options,LOCATION1,safety,None
496,LOCATION1 village is a seriously nice place to live,LOCATION1,safety,None
496,LOCATION1 village is a seriously nice place to live,LOCATION1,transit-location,None
496,LOCATION1 village is a seriously nice place to live,LOCATION1,general,None
496,LOCATION1 village is a seriously nice place to live,LOCATION1,price,None
497,Well LOCATION1 is very expensive,LOCATION1,price,Negative
497,Well LOCATION1 is very expensive,LOCATION1,transit-location,None
497,Well LOCATION1 is very expensive,LOCATION1,general,None
497,Well LOCATION1 is very expensive,LOCATION1,safety,None
498,"LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1",LOCATION1,general,None
498,"LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1",LOCATION1,safety,None
498,"LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1",LOCATION1,price,None
498,"LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1",LOCATION1,transit-location,Positive
499,however I've never heard of LOCATION1,LOCATION1,general,None
499,however I've never heard of LOCATION1,LOCATION1,transit-location,None
499,however I've never heard of LOCATION1,LOCATION1,price,None
499,however I've never heard of LOCATION1,LOCATION1,safety,None
5,"LOCATION1 is believed to have been named after Tota, a farmer; hence Tota's hamlet became LOCATION1",LOCATION1,general,None
5,"LOCATION1 is believed to have been named after Tota, a farmer; hence Tota's hamlet became LOCATION1",LOCATION1,safety,None
5,"LOCATION1 is believed to have been named after Tota, a farmer; hence Tota's hamlet became LOCATION1",LOCATION1,price,None
5,"LOCATION1 is believed to have been named after Tota, a farmer; hence Tota's hamlet became LOCATION1",LOCATION1,transit-location,None
50,Next to me in LOCATION1  acne towers,LOCATION1,safety,None
50,Next to me in LOCATION1  acne towers,LOCATION1,price,None
50,Next to me in LOCATION1  acne towers,LOCATION1,general,None
50,Next to me in LOCATION1  acne towers,LOCATION1,transit-location,None
500,I'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i don't know how far LOCATION1 is exactly,LOCATION1,price,None
500,I'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i don't know how far LOCATION1 is exactly,LOCATION1,transit-location,None
500,I'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i don't know how far LOCATION1 is exactly,LOCATION1,general,None
500,I'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i don't know how far LOCATION1 is exactly,LOCATION1,safety,None
501,eg LOCATION1,LOCATION1,transit-location,None
501,eg LOCATION1,LOCATION1,general,None
501,eg LOCATION1,LOCATION1,safety,None
501,eg LOCATION1,LOCATION1,price,None
502,"if you are poor LOCATION1 will be great,",LOCATION1,general,Negative
502,"if you are poor LOCATION1 will be great,",LOCATION1,safety,None
502,"if you are poor LOCATION1 will be great,",LOCATION1,transit-location,None
502,"if you are poor LOCATION1 will be great,",LOCATION1,price,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION1,general,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION2,price,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION1,price,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION2,safety,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION1,safety,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION1,transit-location,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION2,transit-location,None
503,"Living in The London, close to LOCATION2 or the top of LOCATION1 Road is very safe",LOCATION2,general,None
504,"Well there are three LOCATION1 tube stations (east, west and central), but they're all on the Piccadilly Line",LOCATION1,general,None
504,"Well there are three LOCATION1 tube stations (east, west and central), but they're all on the Piccadilly Line",LOCATION1,transit-location,Positive
504,"Well there are three LOCATION1 tube stations (east, west and central), but they're all on the Piccadilly Line",LOCATION1,safety,None
504,"Well there are three LOCATION1 tube stations (east, west and central), but they're all on the Piccadilly Line",LOCATION1,price,None
505,LOCATION1 is the best by a long shot,LOCATION1,safety,None
505,LOCATION1 is the best by a long shot,LOCATION1,price,None
505,LOCATION1 is the best by a long shot,LOCATION1,general,Positive
505,LOCATION1 is the best by a long shot,LOCATION1,transit-location,None
506,"The LOCATION1 area, as the name suggests is filled with beautiful water ways and one gets a more ""open"" and spacious feel",LOCATION1,transit-location,None
506,"The LOCATION1 area, as the name suggests is filled with beautiful water ways and one gets a more ""open"" and spacious feel",LOCATION1,general,None
506,"The LOCATION1 area, as the name suggests is filled with beautiful water ways and one gets a more ""open"" and spacious feel",LOCATION1,safety,None
506,"The LOCATION1 area, as the name suggests is filled with beautiful water ways and one gets a more ""open"" and spacious feel",LOCATION1,price,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION2,transit-location,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION2,price,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION2,safety,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION1,safety,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION2,general,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION1,price,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION1,transit-location,None
507,LOCATION1 which covers a number of areas close to LOCATION2 has seen (in my mind) a huge social decline,LOCATION1,general,Negative
508,"I live in LOCATION1, there's great access to transport, some great pubs, beautiful houses in some areas, good schools",LOCATION1,price,None
508,"I live in LOCATION1, there's great access to transport, some great pubs, beautiful houses in some areas, good schools",LOCATION1,transit-location,Positive
508,"I live in LOCATION1, there's great access to transport, some great pubs, beautiful houses in some areas, good schools",LOCATION1,safety,None
508,"I live in LOCATION1, there's great access to transport, some great pubs, beautiful houses in some areas, good schools",LOCATION1,general,None
509,The cheapest area of London is LOCATION1 (DA18),LOCATION1,transit-location,None
509,The cheapest area of London is LOCATION1 (DA18),LOCATION1,general,None
509,The cheapest area of London is LOCATION1 (DA18),LOCATION1,price,Positive
509,The cheapest area of London is LOCATION1 (DA18),LOCATION1,safety,None
51,I would rather live in LOCATION1,LOCATION1,safety,None
51,I would rather live in LOCATION1,LOCATION1,transit-location,None
51,I would rather live in LOCATION1,LOCATION1,general,None
51,I would rather live in LOCATION1,LOCATION1,price,None
510,The point at which the turnpike gate stood was known as LOCATION1,LOCATION1,general,None
510,The point at which the turnpike gate stood was known as LOCATION1,LOCATION1,transit-location,None
510,The point at which the turnpike gate stood was known as LOCATION1,LOCATION1,safety,None
510,The point at which the turnpike gate stood was known as LOCATION1,LOCATION1,price,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION1,safety,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION2,general,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION1,general,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION1,transit-location,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION2,transit-location,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION2,price,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION1,price,None
511,"Orbital comics in LOCATION1 road LOCATION2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello",LOCATION2,safety,None
512,"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend",LOCATION1,transit-location,None
512,"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend",LOCATION1,general,None
512,"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend",LOCATION1,price,Negative
512,"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend",LOCATION1,safety,None
513,"W9 3RU CAFE BUZZ (Next to ABC Music) Address: Great West Road, LOCATION1",LOCATION1,general,None
513,"W9 3RU CAFE BUZZ (Next to ABC Music) Address: Great West Road, LOCATION1",LOCATION1,transit-location,None
513,"W9 3RU CAFE BUZZ (Next to ABC Music) Address: Great West Road, LOCATION1",LOCATION1,price,None
513,"W9 3RU CAFE BUZZ (Next to ABC Music) Address: Great West Road, LOCATION1",LOCATION1,safety,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION1,general,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION2,transit-location,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION1,transit-location,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION2,general,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION1,safety,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION1,price,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION2,price,None
514,"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",LOCATION2,safety,None
515,I recently moved to LOCATION1 in West London and the rent is not that high,LOCATION1,general,None
515,I recently moved to LOCATION1 in West London and the rent is not that high,LOCATION1,price,Positive
515,I recently moved to LOCATION1 in West London and the rent is not that high,LOCATION1,safety,None
515,I recently moved to LOCATION1 in West London and the rent is not that high,LOCATION1,transit-location,None
516,The central line goes to LOCATION1 where the Olympic site has been developed with excellent shopping,LOCATION1,price,None
516,The central line goes to LOCATION1 where the Olympic site has been developed with excellent shopping,LOCATION1,safety,None
516,The central line goes to LOCATION1 where the Olympic site has been developed with excellent shopping,LOCATION1,general,None
516,The central line goes to LOCATION1 where the Olympic site has been developed with excellent shopping,LOCATION1,transit-location,Positive
517,You may want to consider LOCATION1,LOCATION1,safety,None
517,You may want to consider LOCATION1,LOCATION1,general,Positive
517,You may want to consider LOCATION1,LOCATION1,transit-location,None
517,You may want to consider LOCATION1,LOCATION1,price,None
518,LOCATION1 is  London's main shopping street,LOCATION1,price,None
518,LOCATION1 is  London's main shopping street,LOCATION1,transit-location,None
518,LOCATION1 is  London's main shopping street,LOCATION1,general,None
518,LOCATION1 is  London's main shopping street,LOCATION1,safety,None
519,Rare to be BOTH It will take more than 30 minutes to get from LOCATION1 to LOCATION1,LOCATION1,price,None
519,Rare to be BOTH It will take more than 30 minutes to get from LOCATION1 to LOCATION1,LOCATION1,general,None
519,Rare to be BOTH It will take more than 30 minutes to get from LOCATION1 to LOCATION1,LOCATION1,safety,None
519,Rare to be BOTH It will take more than 30 minutes to get from LOCATION1 to LOCATION1,LOCATION1,transit-location,Negative
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION1,general,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION1,transit-location,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION2,transit-location,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION1,price,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION2,general,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION2,price,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION1,safety,None
52,"Tube: Russel Square, LOCATION2, LOCATION1, Goodge Street Come and see our loot",LOCATION2,safety,None
520,"I live in LOCATION1, and is the best place in London as far as I am concerned",LOCATION1,price,None
520,"I live in LOCATION1, and is the best place in London as far as I am concerned",LOCATION1,safety,None
520,"I live in LOCATION1, and is the best place in London as far as I am concerned",LOCATION1,transit-location,None
520,"I live in LOCATION1, and is the best place in London as far as I am concerned",LOCATION1,general,Positive
521,) and LOCATION1,LOCATION1,safety,None
521,) and LOCATION1,LOCATION1,price,None
521,) and LOCATION1,LOCATION1,transit-location,None
521,) and LOCATION1,LOCATION1,general,None
522,"LOCATION1 - Up and coming, popular with young professionals",LOCATION1,safety,None
522,"LOCATION1 - Up and coming, popular with young professionals",LOCATION1,price,None
522,"LOCATION1 - Up and coming, popular with young professionals",LOCATION1,transit-location,None
522,"LOCATION1 - Up and coming, popular with young professionals",LOCATION1,general,Positive
523,The boundary with the county of kent is 3 or 4 miles south of LOCATION1 Town Centre,LOCATION1,price,None
523,The boundary with the county of kent is 3 or 4 miles south of LOCATION1 Town Centre,LOCATION1,general,None
523,The boundary with the county of kent is 3 or 4 miles south of LOCATION1 Town Centre,LOCATION1,safety,None
523,The boundary with the county of kent is 3 or 4 miles south of LOCATION1 Town Centre,LOCATION1,transit-location,None
524,"LOCATION1 is very convenient place, near museums and London highlights like Trafalgar Square",LOCATION1,general,None
524,"LOCATION1 is very convenient place, near museums and London highlights like Trafalgar Square",LOCATION1,safety,None
524,"LOCATION1 is very convenient place, near museums and London highlights like Trafalgar Square",LOCATION1,price,None
524,"LOCATION1 is very convenient place, near museums and London highlights like Trafalgar Square",LOCATION1,transit-location,None
525,LOCATION1 is lovely but  it 's probably a bit more gentrified,LOCATION1,general,Positive
